EpochTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PI
1618271632.870107,1530168.000,11188,3,PI,1,100,156675
1618271632.908976,1530205.667,11205,3,PI,1,100,156751
1618271632.947844,1530243.333,11205,3,PI,1,100,156850
1618271632.986713,1530281.000,11205,3,PI,1,100,156895
1618271633.027989,1530321.000,11223,2,PI,1,100,156943
1618271633.069265,1530361.000,11223,2,PI,1,100,157020
1618271633.107790,1530398.333,11241,3,PI,1,100,157095
1618271633.146315,1530435.667,11241,3,PI,1,100,156997
1618271633.184839,1530473.000,11241,3,PI,1,100,156507
1618271633.223020,1530510.000,11260,3,PI,1,100,156130
1618271633.261200,1530547.000,11260,3,PI,1,100,155981
1618271633.299381,1530584.000,11260,3,PI,1,100,155992
1618271633.341173,1530624.500,11277,2,PI,1,100,156096
1618271633.382966,1530665.000,11277,2,PI,1,100,156205
1618271633.421490,1530702.333,11294,3,PI,1,100,156238
1618271633.460015,1530739.667,11294,3,PI,1,100,156215
1618271633.498539,1530777.000,11294,3,PI,1,100,156213
1618271633.540332,1530817.500,11312,2,PI,1,100,156230
1618271633.582124,1530858.000,11312,2,PI,1,100,156316
1618271633.620992,1530895.667,11331,3,PI,1,100,156406
1618271633.659861,1530933.333,11331,3,PI,1,100,156496
1618271633.698730,1530971.000,11331,3,PI,1,100,156579
1618271633.740522,1531011.500,11350,2,PI,1,100,156639
1618271633.782314,1531052.000,11350,2,PI,1,100,156703
1618271633.826342,1531094.667,11368,3,PI,1,100,156763
1618271633.870370,1531137.333,11368,3,PI,1,100,156853
1618271633.914398,1531180.000,11368,3,PI,1,100,156807
1618271633.953611,1531218.000,11384,3,PI,1,100,156369
1618271633.992823,1531256.000,11384,3,PI,1,100,155974
1618271634.032036,1531294.000,11384,3,PI,1,100,155804
1618271634.074344,1531335.000,11403,2,PI,1,100,155802
1618271634.116652,1531376.000,11403,2,PI,1,100,155906
1618271634.155177,1531413.333,11421,3,PI,1,100,156053
1618271634.193702,1531450.667,11421,3,PI,1,100,156154
1618271634.232226,1531488.000,11421,3,PI,1,100,156154
1618271634.271095,1531525.667,11439,3,PI,1,100,156135
1618271634.309963,1531563.333,11439,3,PI,1,100,156183
1618271634.348832,1531601.000,11439,3,PI,1,100,156268
1618271634.390108,1531641.000,11456,2,PI,1,100,156374
1618271634.431384,1531681.000,11456,2,PI,1,100,156491
1618271634.469909,1531718.333,11474,3,PI,1,100,156559
1618271634.508434,1531755.667,11474,3,PI,1,100,156642
1618271634.546958,1531793.000,11474,3,PI,1,100,156690
1618271634.586171,1531831.000,11492,3,PI,1,100,156717
1618271634.625383,1531869.000,11492,3,PI,1,100,156769
1618271634.664596,1531907.000,11492,3,PI,1,100,156788
1618271634.706388,1531947.500,11512,2,PI,1,100,156522
1618271634.748180,1531988.000,11512,2,PI,1,100,156073
1618271634.792208,1532030.667,11529,3,PI,1,100,155783
1618271634.836236,1532073.333,11529,3,PI,1,100,155720
1618271634.880265,1532116.000,11529,3,PI,1,100,155770
1618271634.913285,1532148.000,11547,2,PI,1,100,155921
1618271634.946306,1532180.000,11547,2,PI,1,100,156019
1618271634.991023,1532223.333,11564,3,PI,1,100,156018
1618271635.035738,1532266.667,11564,3,PI,1,100,155995
1618271635.080455,1532310.000,11564,3,PI,1,100,156002
1618271635.113992,1532342.500,11583,2,PI,1,100,156074
1618271635.147529,1532375.000,11583,2,PI,1,100,156157
1618271635.192245,1532418.333,11601,3,PI,1,100,156268
1618271635.236961,1532461.667,11601,3,PI,1,100,156349
1618271635.281677,1532505.000,11601,3,PI,1,100,156429
1618271635.320201,1532542.333,11624,3,PI,1,100,156482
1618271635.358726,1532579.667,11624,3,PI,1,100,156547
1618271635.397250,1532617.000,11624,3,PI,1,100,156624
1618271635.438527,1532657.000,11640,2,PI,1,100,156703
1618271635.479803,1532697.000,11640,2,PI,1,100,156542
1618271635.518328,1532734.333,11659,3,PI,1,100,156000
1618271635.556852,1532771.667,11659,3,PI,1,100,155585
1618271635.595377,1532809.000,11659,3,PI,1,100,155422
1618271635.634589,1532847.000,11677,3,PI,1,100,155411
1618271635.673802,1532885.000,11677,3,PI,1,100,155519
1618271635.713014,1532923.000,11677,3,PI,1,100,155649
1618271635.754291,1532963.000,11696,2,PI,1,100,155700
1618271635.795567,1533003.000,11696,2,PI,1,100,155684
1618271635.834435,1533040.667,11714,3,PI,1,100,155675
1618271635.873304,1533078.333,11714,3,PI,1,100,155745
1618271635.912173,1533116.000,11714,3,PI,1,100,155815
1618271635.953965,1533156.500,11731,2,PI,1,100,155930
1618271635.995757,1533197.000,11731,2,PI,1,100,156019
1618271636.034970,1533235.000,11749,3,PI,1,100,156098
1618271636.074182,1533273.000,11749,3,PI,1,100,156183
1618271636.113395,1533311.000,11749,3,PI,1,100,156262
1618271636.154671,1533351.000,11768,2,PI,1,100,156347
1618271636.195947,1533391.000,11768,2,PI,1,100,156441
1618271636.241007,1533434.667,11785,3,PI,1,100,156355
1618271636.286067,1533478.333,11785,3,PI,1,100,155867
1618271636.331127,1533522.000,11785,3,PI,1,100,155429
1618271636.364148,1533554.000,11802,2,PI,1,100,155217
1618271636.397170,1533586.000,11802,2,PI,1,100,155211
1618271636.441542,1533629.000,11820,3,PI,1,100,155309
1618271636.485914,1533672.000,11820,3,PI,1,100,155445
1618271636.530286,1533715.000,11820,3,PI,1,100,155511
1618271636.569498,1533753.000,11839,3,PI,1,100,155475
1618271636.608711,1533791.000,11839,3,PI,1,100,155472
1618271636.647923,1533829.000,11839,3,PI,1,100,155540
1618271636.689716,1533869.500,11858,2,PI,1,100,155611
1618271636.731508,1533910.000,11858,2,PI,1,100,155713
1618271636.769344,1533946.667,11876,3,PI,1,100,155795
1618271636.807181,1533983.333,11876,3,PI,1,100,155898
1618271636.845018,1534020.000,11876,3,PI,1,100,155960
1618271636.883886,1534057.667,11892,3,PI,1,100,156019
1618271636.922755,1534095.333,11892,3,PI,1,100,156088
1618271636.961623,1534133.000,11892,3,PI,1,100,156145
1618271637.003416,1534173.500,11911,2,PI,1,100,156255
1618271637.045208,1534214.000,11911,2,PI,1,100,156104
1618271637.083732,1534251.333,11929,3,PI,1,100,155582
1618271637.122257,1534288.667,11929,3,PI,1,100,155142
1618271637.160782,1534326.000,11929,3,PI,1,100,154945
1618271637.202058,1534366.000,11947,2,PI,1,100,154929
1618271637.243334,1534406.000,11947,2,PI,1,100,155034
1618271637.282547,1534444.000,11964,3,PI,1,100,155175
1618271637.321759,1534482.000,11964,3,PI,1,100,155204
1618271637.360972,1534520.000,11964,3,PI,1,100,155176
1618271637.402764,1534560.500,11982,2,PI,1,100,155178
1618271637.444556,1534601.000,11982,2,PI,1,100,155258
1618271637.489272,1534644.333,12000,3,PI,1,100,155369
1618271637.533988,1534687.667,12000,3,PI,1,100,155486
1618271637.578704,1534731.000,12000,3,PI,1,100,155615
1618271637.617229,1534768.333,12019,3,PI,1,100,155699
1618271637.655754,1534805.667,12019,3,PI,1,100,155778
1618271637.694278,1534843.000,12019,3,PI,1,100,155839
1618271637.736070,1534883.500,12037,2,PI,1,100,155877
1618271637.777863,1534924.000,12037,2,PI,1,100,155913
1618271637.816387,1534961.333,12054,3,PI,1,100,155959
1618271637.854912,1534998.667,12054,3,PI,1,100,155894
1618271637.893436,1535036.000,12054,3,PI,1,100,155455
1618271637.936777,1535078.000,12072,2,PI,1,100,154983
1618271637.980117,1535120.000,12072,2,PI,1,100,154764
1618271638.018297,1535157.000,12091,3,PI,1,100,154714
1618271638.056478,1535194.000,12091,3,PI,1,100,154812
1618271638.094659,1535231.000,12091,3,PI,1,100,154940
1618271638.133871,1535269.000,12108,3,PI,1,100,154993
1618271638.173084,1535307.000,12108,3,PI,1,100,154966
1618271638.212296,1535345.000,12108,3,PI,1,100,154953
1618271638.253572,1535385.000,12126,2,PI,1,100,155000
1618271638.294849,1535425.000,12126,2,PI,1,100,155087
1618271638.333717,1535462.667,12143,3,PI,1,100,155199
1618271638.372586,1535500.333,12143,3,PI,1,100,155310
1618271638.411454,1535538.000,12143,3,PI,1,100,155424
1618271638.452731,1535578.000,12162,2,PI,1,100,155519
1618271638.494007,1535618.000,12162,2,PI,1,100,155604
1618271638.533564,1535656.333,12180,3,PI,1,100,155670
1618271638.573120,1535694.667,12180,3,PI,1,100,155765
1618271638.612677,1535733.000,12180,3,PI,1,100,155900
1618271638.653437,1535772.500,12198,2,PI,1,100,155937
1618271638.694197,1535812.000,12198,2,PI,1,100,155615
1618271638.733410,1535850.000,12215,3,PI,1,100,155048
1618271638.772622,1535888.000,12215,3,PI,1,100,154716
1618271638.811835,1535926.000,12215,3,PI,1,100,154615
1618271638.856207,1535969.000,12234,3,PI,1,100,154664
1618271638.900579,1536012.000,12234,3,PI,1,100,154819
1618271638.944951,1536055.000,12234,3,PI,1,100,154921
1618271638.986743,1536095.500,12252,2,PI,1,100,154938
1618271639.028536,1536136.000,12252,2,PI,1,100,154961
1618271639.066716,1536173.000,12271,3,PI,1,100,155003
1618271639.104897,1536210.000,12271,3,PI,1,100,155129
1618271639.143077,1536247.000,12271,3,PI,1,100,155258
1618271639.184870,1536287.500,12288,2,PI,1,100,155384
1618271639.226662,1536328.000,12288,2,PI,1,100,155518
1618271639.265187,1536365.333,12305,3,PI,1,100,155630
1618271639.303711,1536402.667,12305,3,PI,1,100,155719
1618271639.342236,1536440.000,12305,3,PI,1,100,155796
1618271639.381104,1536477.667,12323,3,PI,1,100,155892
1618271639.419973,1536515.333,12323,3,PI,1,100,156023
1618271639.458841,1536553.000,12323,3,PI,1,100,156077
1618271639.501149,1536594.000,12342,2,PI,1,100,155884
1618271639.543458,1536635.000,12342,2,PI,1,100,155350
1618271639.582326,1536672.667,12359,3,PI,1,100,154944
1618271639.621195,1536710.333,12359,3,PI,1,100,154792
1618271639.660064,1536748.000,12359,3,PI,1,100,154821
1618271639.698932,1536785.667,12377,3,PI,1,100,154952
1618271639.737801,1536823.333,12377,3,PI,1,100,155075
1618271639.776669,1536861.000,12377,3,PI,1,100,155072
1618271639.818461,1536901.500,12395,2,PI,1,100,155064
1618271639.860254,1536942.000,12395,2,PI,1,100,155081
1618271639.901530,1536982.000,12414,2,PI,1,100,155156
1618271639.942806,1537022.000,12414,2,PI,1,100,155257
1618271639.981675,1537059.667,12432,3,PI,1,100,155384
1618271640.020543,1537097.333,12432,3,PI,1,100,155484
1618271640.059412,1537135.000,12432,3,PI,1,100,155581
1618271640.103440,1537177.667,12450,3,PI,1,100,155647
1618271640.147468,1537220.333,12450,3,PI,1,100,155700
1618271640.191496,1537263.000,12450,3,PI,1,100,155770
1618271640.224001,1537294.500,12466,2,PI,1,100,155885
1618271640.256506,1537326.000,12466,2,PI,1,100,155959
1618271640.300879,1537369.000,12485,3,PI,1,100,155730
1618271640.345250,1537412.000,12485,3,PI,1,100,155227
1618271640.389622,1537455.000,12485,3,PI,1,100,154860
1618271640.428835,1537493.000,12503,3,PI,1,100,154730
1618271640.468048,1537531.000,12503,3,PI,1,100,154771
1618271640.507260,1537569.000,12503,3,PI,1,100,154916
1618271640.548536,1537609.000,12522,2,PI,1,100,155026
1618271640.589813,1537649.000,12522,2,PI,1,100,155050
1618271640.628681,1537686.667,12544,3,PI,1,100,155025
1618271640.667550,1537724.333,12544,3,PI,1,100,155077
1618271640.706418,1537762.000,12544,3,PI,1,100,155154
1618271640.745287,1537799.667,12562,3,PI,1,100,155255
1618271640.784155,1537837.333,12562,3,PI,1,100,155377
1618271640.823024,1537875.000,12562,3,PI,1,100,155463
1618271640.864816,1537915.500,12580,2,PI,1,100,155560
1618271640.906609,1537956.000,12580,2,PI,1,100,155632
1618271640.945133,1537993.333,12599,3,PI,1,100,155705
1618271640.983658,1538030.667,12599,3,PI,1,100,155786
1618271641.022182,1538068.000,12599,3,PI,1,100,155874
1618271641.063975,1538108.500,12616,2,PI,1,100,155894
1618271641.105767,1538149.000,12616,2,PI,1,100,155531
1618271641.149451,1538191.333,12633,3,PI,1,100,155018
1618271641.193135,1538233.667,12633,3,PI,1,100,154742
1618271641.236819,1538276.000,12633,3,PI,1,100,154677
1618271641.270872,1538309.000,12651,2,PI,1,100,154747
1618271641.304925,1538342.000,12651,2,PI,1,100,154916
1618271641.349297,1538385.000,12670,3,PI,1,100,155020
1618271641.393669,1538428.000,12670,3,PI,1,100,154988
1618271641.438041,1538471.000,12670,3,PI,1,100,154956
1618271641.476222,1538508.000,12688,3,PI,1,100,154970
1618271641.514402,1538545.000,12688,3,PI,1,100,155051
1618271641.552583,1538582.000,12688,3,PI,1,100,155163
1618271641.593859,1538622.000,12706,2,PI,1,100,155283
1618271641.635136,1538662.000,12706,2,PI,1,100,155368
1618271641.674348,1538700.000,12723,3,PI,1,100,155442
1618271641.713561,1538738.000,12723,3,PI,1,100,155528
1618271641.752773,1538776.000,12723,3,PI,1,100,155580
1618271641.791298,1538813.333,12742,3,PI,1,100,155669
1618271641.829823,1538850.667,12742,3,PI,1,100,155776
1618271641.868347,1538888.000,12742,3,PI,1,100,155700
1618271641.910655,1538929.000,12760,2,PI,1,100,155235
1618271641.952964,1538970.000,12760,2,PI,1,100,154792
1618271641.992520,1539008.333,12778,3,PI,1,100,154591
1618271642.032076,1539046.667,12778,3,PI,1,100,154584
1618271642.071633,1539085.000,12778,3,PI,1,100,154683
1618271642.111877,1539124.000,12796,2,PI,1,100,154836
1618271642.152122,1539163.000,12796,2,PI,1,100,154878
1618271642.190646,1539200.333,12813,3,PI,1,100,154840
1618271642.229171,1539237.667,12813,3,PI,1,100,154824
1618271642.267695,1539275.000,12813,3,PI,1,100,154896
1618271642.309488,1539315.500,12831,2,PI,1,100,154992
1618271642.351280,1539356.000,12831,2,PI,1,100,155140
1618271642.389805,1539393.333,12850,3,PI,1,100,155302
1618271642.428329,1539430.667,12850,3,PI,1,100,155454
1618271642.466854,1539468.000,12850,3,PI,1,100,155566
1618271642.510882,1539510.667,12867,3,PI,1,100,155642
1618271642.554910,1539553.333,12867,3,PI,1,100,155740
1618271642.598938,1539596.000,12867,3,PI,1,100,155836
1618271642.640730,1539636.500,12885,2,PI,1,100,155963
1618271642.682523,1539677.000,12885,2,PI,1,100,155908
1618271642.721391,1539714.667,12903,3,PI,1,100,155424
1618271642.760260,1539752.333,12903,3,PI,1,100,155035
1618271642.799128,1539790.000,12903,3,PI,1,100,154880
1618271642.839889,1539829.500,12922,2,PI,1,100,154908
1618271642.880649,1539869.000,12922,2,PI,1,100,155070
1618271642.920549,1539907.667,12940,3,PI,1,100,155246
1618271642.960450,1539946.333,12940,3,PI,1,100,155311
1618271643.000350,1539985.000,12940,3,PI,1,100,155289
1618271643.038531,1540022.000,12958,3,PI,1,100,155296
1618271643.076712,1540059.000,12958,3,PI,1,100,155356
1618271643.114892,1540096.000,12958,3,PI,1,100,155470
1618271643.156168,1540136.000,12974,2,PI,1,100,155587
1618271643.197445,1540176.000,12974,2,PI,1,100,155744
1618271643.236657,1540214.000,12993,3,PI,1,100,155843
1618271643.275870,1540252.000,12993,3,PI,1,100,155932
1618271643.315082,1540290.000,12993,3,PI,1,100,156018
1618271643.354295,1540328.000,13011,3,PI,1,100,156092
1618271643.393507,1540366.000,13011,3,PI,1,100,156201
1618271643.432720,1540404.000,13011,3,PI,1,100,156264
1618271643.473996,1540444.000,13029,2,PI,1,100,156056
1618271643.515273,1540484.000,13029,2,PI,1,100,155528
1618271643.557065,1540524.500,13046,2,PI,1,100,155217
1618271643.598857,1540565.000,13046,2,PI,1,100,155156
1618271643.637382,1540602.333,13065,3,PI,1,100,155208
1618271643.675906,1540639.667,13065,3,PI,1,100,155358
1618271643.714431,1540677.000,13065,3,PI,1,100,155452
1618271643.758459,1540719.667,13083,3,PI,1,100,155417
1618271643.802487,1540762.333,13083,3,PI,1,100,155372
1618271643.846515,1540805.000,13083,3,PI,1,100,155373
1618271643.880568,1540838.000,13102,2,PI,1,100,155446
1618271643.914621,1540871.000,13102,2,PI,1,100,155547
1618271643.959337,1540914.333,13119,3,PI,1,100,155645
1618271644.004053,1540957.667,13119,3,PI,1,100,155740
1618271644.048769,1541001.000,13119,3,PI,1,100,155819
1618271644.089530,1541040.500,13136,2,PI,1,100,155887
1618271644.130290,1541080.000,13136,2,PI,1,100,155952
1618271644.169502,1541118.000,13154,3,PI,1,100,156046
1618271644.208715,1541156.000,13154,3,PI,1,100,155935
1618271644.247927,1541194.000,13154,3,PI,1,100,155464
1618271644.286452,1541231.333,13173,3,PI,1,100,155046
1618271644.324977,1541268.667,13173,3,PI,1,100,154903
1618271644.363501,1541306.000,13173,3,PI,1,100,154883
1618271644.404778,1541346.000,13191,2,PI,1,100,154983
1618271644.446054,1541386.000,13191,2,PI,1,100,155123
1618271644.484578,1541423.333,13209,3,PI,1,100,155145
1618271644.523103,1541460.667,13209,3,PI,1,100,155113
1618271644.561628,1541498.000,13209,3,PI,1,100,155102
1618271644.600840,1541536.000,13225,3,PI,1,100,155163
1618271644.640053,1541574.000,13225,3,PI,1,100,155258
1618271644.679265,1541612.000,13225,3,PI,1,100,155355
1618271644.721057,1541652.500,13245,2,PI,1,100,155453
1618271644.762850,1541693.000,13245,2,PI,1,100,155545
1618271644.804642,1541733.500,13263,2,PI,1,100,155629
1618271644.846434,1541774.000,13263,2,PI,1,100,155695
1618271644.885303,1541811.667,13281,3,PI,1,100,155779
1618271644.924171,1541849.333,13281,3,PI,1,100,155852
1618271644.963040,1541887.000,13281,3,PI,1,100,155649
1618271645.007068,1541929.667,13297,3,PI,1,100,155126
1618271645.051096,1541972.333,13297,3,PI,1,100,154749
1618271645.095124,1542015.000,13297,3,PI,1,100,154604
1618271645.129177,1542048.000,13316,2,PI,1,100,154580
1618271645.163230,1542081.000,13316,2,PI,1,100,154672
1618271645.208290,1542124.667,13334,3,PI,1,100,154775
1618271645.253350,1542168.333,13334,3,PI,1,100,154801
1618271645.298410,1542212.000,13334,3,PI,1,100,154773
1618271645.336935,1542249.333,13353,3,PI,1,100,154765
1618271645.375459,1542286.667,13353,3,PI,1,100,154849
1618271645.413984,1542324.000,13353,3,PI,1,100,154930
1618271645.453196,1542362.000,13370,3,PI,1,100,155038
1618271645.492409,1542400.000,13370,3,PI,1,100,155160
1618271645.531621,1542438.000,13370,3,PI,1,100,155240
1618271645.572898,1542478.000,13389,2,PI,1,100,155314
1618271645.614174,1542518.000,13389,2,PI,1,100,155406
1618271645.653043,1542555.667,13406,3,PI,1,100,155501
1618271645.691911,1542593.333,13406,3,PI,1,100,155640
1618271645.730780,1542631.000,13406,3,PI,1,100,155654
1618271645.772572,1542671.500,13425,2,PI,1,100,155233
1618271645.814364,1542712.000,13425,2,PI,1,100,154775
1618271645.855640,1542752.000,13448,4,PI,1,100,154571
1618271645.896917,1542792.000,13448,4,PI,1,100,154545
1618271645.938193,1542832.000,13448,4,PI,1,100,154661
1618271645.979470,1542872.000,13448,4,PI,1,100,154811
1618271646.021778,1542913.000,13467,2,PI,1,100,154923
1618271646.064086,1542954.000,13467,2,PI,1,100,154913
1618271646.102611,1542991.333,13484,3,PI,1,100,154897
1618271646.141135,1543028.667,13484,3,PI,1,100,154965
1618271646.179660,1543066.000,13484,3,PI,1,100,155057
1618271646.220936,1543106.000,13501,2,PI,1,100,155185
1618271646.262212,1543146.000,13501,2,PI,1,100,155310
1618271646.301081,1543183.667,13519,3,PI,1,100,155422
1618271646.339949,1543221.333,13519,3,PI,1,100,155509
1618271646.378818,1543259.000,13519,3,PI,1,100,155555
1618271646.418031,1543297.000,13538,3,PI,1,100,155610
1618271646.457243,1543335.000,13538,3,PI,1,100,155697
1618271646.496455,1543373.000,13538,3,PI,1,100,155811
1618271646.537732,1543413.000,13555,2,PI,1,100,155783
1618271646.579008,1543453.000,13555,2,PI,1,100,155363
1618271646.617533,1543490.333,13574,3,PI,1,100,154917
1618271646.656057,1543527.667,13574,3,PI,1,100,154727
1618271646.694582,1543565.000,13574,3,PI,1,100,154722
1618271646.735858,1543605.000,13591,2,PI,1,100,154863
1618271646.777135,1543645.000,13591,2,PI,1,100,155037
1618271646.816347,1543683.000,13610,3,PI,1,100,155083
1618271646.855560,1543721.000,13610,3,PI,1,100,155064
1618271646.894772,1543759.000,13610,3,PI,1,100,155054
1618271646.936049,1543799.000,13628,2,PI,1,100,155091
1618271646.977325,1543839.000,13628,2,PI,1,100,155204
1618271647.016193,1543876.667,13646,3,PI,1,100,155307
1618271647.055062,1543914.333,13646,3,PI,1,100,155434
1618271647.093930,1543952.000,13646,3,PI,1,100,155537
1618271647.138646,1543995.333,13662,3,PI,1,100,155610
1618271647.183362,1544038.667,13662,3,PI,1,100,155680
1618271647.228078,1544082.000,13662,3,PI,1,100,155746
1618271647.269871,1544122.500,13681,2,PI,1,100,155848
1618271647.311663,1544163.000,13681,2,PI,1,100,155973
1618271647.351219,1544201.333,13699,3,PI,1,100,155801
1618271647.390776,1544239.667,13699,3,PI,1,100,155249
1618271647.430332,1544278.000,13699,3,PI,1,100,154820
1618271647.471609,1544318.000,13718,2,PI,1,100,154642
1618271647.512885,1544358.000,13718,2,PI,1,100,154638
1618271647.551410,1544395.333,13735,3,PI,1,100,154740
